artist,song_id,title
Machine Gun Kelly,2853,​bloody valentine
Machine Gun Kelly,2854,Wild Boy
Machine Gun Kelly,2855,Mind of a Stoner
Machine Gun Kelly,2856,Alpha Omega
Machine Gun Kelly,2857,Glass House
Machine Gun Kelly,2858,The Break Up
Machine Gun Kelly,2859,Breaking News
Machine Gun Kelly,2860,​forget me too
Machine Gun Kelly,2861,Candy
Machine Gun Kelly,2862,Sail
Machine Gun Kelly,2863,’Till I Die
Machine Gun Kelly,2864,Swing Life Away
Machine Gun Kelly,2865,Invincible
Machine Gun Kelly,2866,​play this when i’m gone
Machine Gun Kelly,2867,​el Diablo
Machine Gun Kelly,2868,Hollywood Whore
Machine Gun Kelly,2869,Floor 13
Machine Gun Kelly,2870,27
Machine Gun Kelly,2871,​​​​roll the windows up (​​Smoke and Drive)
Machine Gun Kelly,2872,A Little More
Machine Gun Kelly,2873,​lonely
Machine Gun Kelly,2874,​drunk face
Lecrae,2875,I’ll Find You
Lecrae,2876,Blessings
Lecrae,2877,All I Need Is You
Lecrae,2878,Church Clothes
Lecrae,2879,Cry for You
Lecrae,2880,I’m Turnt
Lecrae,2881,Whatchu Mean
Lecrae,2882,Nuthin’
Lecrae,2883,Hammer Time
Lecrae,2884,Say I Won’t
Lecrae,2885,Fear
Lecrae,2886,Welcome to America
Lecrae,2887,Facts
Lecrae,2888,The Fever
Lecrae,2889,Drown
Lecrae,2890,Broke
Lecrae,2891,Set Me Free
Lecrae,2892,"Good, Bad, Ugly"
Lecrae,2893,Deep End
Lecrae,2894,8:28
Lecrae,2895,Misconceptions 3
Lecrae,2896,Tell The World
Lecrae,2897,Round of Applause
Lecrae,2898,Boasting
Lecrae,2899,Gangland
Childish Gambino,2900,This Is America
Childish Gambino,2901,Redbone
Childish Gambino,2902,V. 3005
Childish Gambino,2903,IV. Sweatpants
Childish Gambino,2904,Bonfire
Childish Gambino,2905,Heartbeat
Childish Gambino,2906,Freaks and Geeks
Childish Gambino,2907,III. Telegraph Ave. (”Oakland” by Lloyd)
Childish Gambino,2908,I. The Worst Guys
Childish Gambino,2909,Sober
Childish Gambino,2910,You See Me
Childish Gambino,2911,Me and Your Mama
Childish Gambino,2912,II. Zealots of Stockholm [Free Information]
Childish Gambino,2913,I. Crawl
Childish Gambino,2914,Feels Like Summer
Childish Gambino,2915,II. Worldstar
Childish Gambino,2916,III. Life: The Biggest Troll [Andrew Auernheimer]
Childish Gambino,2917,That Power
Childish Gambino,2918,L.E.S.
Childish Gambino,2919,Do Ya Like
Childish Gambino,2920,I. Flight of the Navigator
Childish Gambino,2921,II. Shadows
Childish Gambino,2922,Backpackers
Childish Gambino,2923,Because the internet Screenplay - Part 1
Childish Gambino,2924,II. Earth: The Oldest Computer (The Last Night)
Juelz Santana,2925,Nobody Knows
Juelz Santana,2926,Soft
Juelz Santana,2927,Everything Is Good
Juelz Santana,2928,Time Ticking
Juelz Santana,2929,Dipset (Santana’s Town)
Juelz Santana,2930,Black Out
Juelz Santana,2931,My Will
Juelz Santana,2932,Awesome
Juelz Santana,2933,There it Go (The Whistle Song)
Juelz Santana,2934,Who I Am
Juelz Santana,2935,The Second Coming
Juelz Santana,2936,Santana’s Town
Juelz Santana,2937,Back to the Crib
Juelz Santana,2938,Daddy
Juelz Santana,2939,The Get Back
Juelz Santana,2940,Bodies
Juelz Santana,2941,Bad Guy
Juelz Santana,2942,D’s Up
Juelz Santana,2943,Sho Nuff
Juelz Santana,2944,Lil’ Boy Fresh
Juelz Santana,2945,S.A.N.T.A.N.A
Juelz Santana,2946,Clickin
Juelz Santana,2947,Mic Check
Juelz Santana,2948,Oh Yes aka Postman
Juelz Santana,2949,Nobody’s Safe
Eve,2950,Let Me Blow Ya Mind
Eve,2951,Love Is Blind
Eve,2952,Who’s That Girl? (Main Pass)
Eve,2953,Gangsta Lovin’
Eve,2954,Gotta Man
Eve,2955,Tambourine
Eve,2956,Satisfaction
Eve,2957,Got What You Need
Eve,2958,"No, No, No"
Eve,2959,Eve
Eve,2960,Make It Out This Town
Eve,2961,She Bad Bad
Eve,2962,Scenario 2000
Eve,2963,"You Had Me, You Lost Me"
Eve,2964,Give It To You
Eve,2965,お気に召すまま//Oki ni Mesu mama//As You Like It
Eve,2966,Jubyphonic’s translation of Tokyo Ghetto
Eve,2967,"Philly, Philly"
Eve,2968,Maniac
Eve,2969,Let’s Talk About
Eve,2970,Hey Y’all
Eve,2971,Gangsta Bitches
Eve,2972,Got it All
Eve,2973,Life is So Hard
Eve,2974,Double R What
Nicki Minaj,2975,Only
Nicki Minaj,2976,Feeling Myself
Nicki Minaj,2977,Barbie Dreams
Nicki Minaj,2978,Truffle Butter
Nicki Minaj,2979,Chun-Li
Nicki Minaj,2980,Beez In The Trap
Nicki Minaj,2981,Anaconda
Nicki Minaj,2982,Lookin Ass
Nicki Minaj,2983,Super Bass
Nicki Minaj,2984,Barbie Tingz
Nicki Minaj,2985,Pills N Potions
Nicki Minaj,2986,High School
Nicki Minaj,2987,Itty Bitty Piggy
Nicki Minaj,2988,Starships
Nicki Minaj,2989,Roman’s Revenge
Nicki Minaj,2990,All Things Go
Nicki Minaj,2991,Good Form
Nicki Minaj,2992,Moment 4 Life
Nicki Minaj,2993,Favorite
Nicki Minaj,2994,Bed
Nicki Minaj,2995,Stupid Hoe
Nicki Minaj,2996,Ganja Burn
Nicki Minaj,2997,Buy a Heart
Nicki Minaj,2998,Want Some More
Nicki Minaj,2999,Did It On’em
Salt-N-Pepa,3000,Shoop
Salt-N-Pepa,3001,Push It
Salt-N-Pepa,3002,Whatta Man
Salt-N-Pepa,3003,Let’s Talk About Sex
Salt-N-Pepa,3004,None of Your Business
Salt-N-Pepa,3005,I’ll Take Your Man
Salt-N-Pepa,3006,Ain’t Nuthin’ But a She Thing
Salt-N-Pepa,3007,I Am the Body Beautiful
Salt-N-Pepa,3008,Shake Your Thang
Salt-N-Pepa,3009,Let’s Talk About AIDS
Salt-N-Pepa,3010,Expression
Salt-N-Pepa,3011,Do You Want Me
Salt-N-Pepa,3012,My Mic Sounds Nice
Salt-N-Pepa,3013,The Showstopper (Is Stupid Fresh)
Salt-N-Pepa,3014,Somebody’s Gettin’ on My Nerves
Salt-N-Pepa,3015,Heaven Or Hell
Salt-N-Pepa,3016,I’ve Got Aids
Salt-N-Pepa,3017,Gitty Up
Salt-N-Pepa,3018,None Of Your Buisness
Salt-N-Pepa,3019,Sexy Noises Turn Me On
Salt-N-Pepa,3020,R U Ready
Salt-N-Pepa,3021,Groove Me
Salt-N-Pepa,3022,Upside Down (Round ’n Round)
Salt-N-Pepa,3023,I’ve Got AIDS (PSA)
Salt-N-Pepa,3024,You Showed Me
Master P,3025,Make ’Em Say Uhh!
Master P,3026,Bourbans and ’Lacs
Master P,3027,Ghetto D
Master P,3028,Mr. Ice Cream Man
Master P,3029,I Miss My Homies
Master P,3030,Pass Me Da Green
Master P,3031,"Bout It, Bout It II"
Master P,3032,Break ‘Em Off Somethin’
Master P,3033,Hot Boys and Girls
Master P,3034,Weed and Money
Master P,3035,Rock It
Master P,3036,Tryin’ to Make a Dollar Out of 15 Cents
Master P,3037,Captain Kirk
Master P,3038,Ooohhhwee
Master P,3039,I Got the Hook-Up!
Master P,3040,Thinkin Bout U
Master P,3041,Let’s Get Them
Master P,3042,Crazy Bout Ya
Master P,3043,You Know I’m a Ho
Master P,3044,Is There a Heaven 4 a Gangsta?
Master P,3045,R.I.P Tupac
Master P,3046,Make ’Em Say Uhh #2
Master P,3047,Snitches
Master P,3048,The Ghetto’s Tryin to Kill Me
Master P,3049,Bounce That Azz
Big Sean,3050,Control
Big Sean,3051,I Don’t Fuck with You
Big Sean,3052,Blessings
Big Sean,3053,Bounce Back
Big Sean,3054,Beware
Big Sean,3055,No Favors
Big Sean,3056,I Know
Big Sean,3057,One Man Can Change the World
Big Sean,3058,Guap
Big Sean,3059,Paradise (Extended)
Big Sean,3060,Play No Games
Big Sean,3061,Moves
Big Sean,3062,Sacrifices
Big Sean,3063,Ashley
Big Sean,3064,Friday Night Cypher
Big Sean,3065,Jump Out the Window
Big Sean,3066,Living Single
Big Sean,3067,Voices In My Head / Stick to the Plan
Big Sean,3068,Deep
Big Sean,3069,Halfway Off the Balcony
Big Sean,3070,MILF
Big Sean,3071,Marvin & Chardonnay
Big Sean,3072,Deserve It
Big Sean,3073,Owe Me
Big Sean,3074,Research
Trina,3075,Fuck Boy
Trina,3076,Da Baddest Bitch
Trina,3077,Look Back at Me
Trina,3078,BAPS
Trina,3079,Here We Go
Trina,3080,Fuck Love
Trina,3081,Real One
Trina,3082,I Cheated
Trina,3083,Killing You Hoes
Trina,3084,Ain’t Shit
Trina,3085,Phone sex
Trina,3086,Damn
Trina,3087,Ass Fat
Trina,3088,Single Again
Trina,3089,If It Ain’t Me
Trina,3090,Pull Over
Trina,3091,I Wish I Never Met You
Trina,3092,Nasty Bitch
Trina,3093,B R Right
Trina,3094,I Gotta Thang for You
Trina,3095,I Don’t Need U
Trina,3096,Don’t Trip
Trina,3097,I Got a Problem
Trina,3098,On His Face
Trina,3099,Dang A Lang
Gucci Mane,3100,I Get the Bag
Gucci Mane,3101,Both
Gucci Mane,3102,Lemonade
Gucci Mane,3103,Curve
Gucci Mane,3104,Met Gala
Gucci Mane,3105,Truth
Gucci Mane,3106,Nothin On Ya
Gucci Mane,3107,Traphouse 3
Gucci Mane,3108,St. Brick Intro
Gucci Mane,3109,Pussy Print
Gucci Mane,3110,Last Time
Gucci Mane,3111,I Heard
Gucci Mane,3112,I Think I Love Her
Gucci Mane,3113,1st Day out Tha Feds
Gucci Mane,3114,Drove U Crazy
Gucci Mane,3115,Off the Leash
Gucci Mane,3116,Both Eyes Closed
Gucci Mane,3117,Wasted
Gucci Mane,3118,Guwop Home
Gucci Mane,3119,Dance with the Devil
Gucci Mane,3120,Solitaire
Gucci Mane,3121,Bricks
Gucci Mane,3122,First Day Out
Gucci Mane,3123,Hell Yes
Gucci Mane,3124,Use Me
Russ,3125,Losin Control
Russ,3126,What They Want
Russ,3127,Goodbye
Russ,3128,"Psycho, Pt. 2"
Russ,3129,Ain’t Nobody Takin My Baby
Russ,3130,Pull the Trigger
Russ,3131,Missin You Crazy
Russ,3132,Do It Myself
Russ,3133,Ride Slow
Russ,3134,Me You
Russ,3135,Cherry Hill
Russ,3136,BEST ON EARTH
Russ,3137,Too Many
Russ,3138,Yung God
Russ,3139,Wife You Up
Russ,3140,Nobody Knows
Russ,3141,Some Time
Russ,3142,I Wanna Go Down With You
Russ,3143,The Flute Song
Russ,3144,Scared
Russ,3145,September 16
Russ,3146,CIVIL WAR
Russ,3147,We Just Haven’t Met Yet
Russ,3148,The Otherside
Russ,3149,Whenever
Lil Wayne,3150,Love Me
Lil Wayne,3151,Mona Lisa
Lil Wayne,3152,Believe Me
Lil Wayne,3153,6 Foot 7 Foot
Lil Wayne,3154,Mirror
Lil Wayne,3155,Rich As Fuck
Lil Wayne,3156,A Milli
Lil Wayne,3157,She Will
Lil Wayne,3158,Don’t Cry
Lil Wayne,3159,Blunt Blowin’
Lil Wayne,3160,Right Above It
Lil Wayne,3161,Uproar
Lil Wayne,3162,No Worries
Lil Wayne,3163,Drop the World
Lil Wayne,3164,John
Lil Wayne,3165,How to Love
Lil Wayne,3166,Mr. Carter
Lil Wayne,3167,Dedicate
Lil Wayne,3168,Lollipop
Lil Wayne,3169,My Homies Still
Lil Wayne,3170,God Bless Amerika
Lil Wayne,3171,Let It Fly
Lil Wayne,3172,Can’t Be Broken
Lil Wayne,3173,Glory
Lil Wayne,3174,Grindin’
Jeezy,3175,I Do
Jeezy,3176,Seen It All
Jeezy,3177,R.I.P.
Jeezy,3178,Put On
Jeezy,3179,Leave You Alone
Jeezy,3180,American Dream
Jeezy,3181,All We Do
Jeezy,3182,My President
Jeezy,3183,Go Crazy
Jeezy,3184,Soul Survivor
Jeezy,3185,All There
Jeezy,3186,F.A.M.E.
Jeezy,3187,Lose My Mind
Jeezy,3188,SupaFreak
Jeezy,3189,Get Right
Jeezy,3190,Way Too Gone
Jeezy,3191,Trap or Die
Jeezy,3192,Holy Ghost
Jeezy,3193,Me OK
Jeezy,3194,And Then What
Jeezy,3195,Ballin’
Jeezy,3196,OJ
Jeezy,3197,Everythang
Jeezy,3198,Get Ya Mind Right
Jeezy,3199,J.E.E.Z.Y.
G-Eazy,3200,No Limit
G-Eazy,3201,I Mean It
G-Eazy,3202,Tumblr Girls
G-Eazy,3203,Marilyn
G-Eazy,3204,Everything Will Be OK
G-Eazy,3205,Calm Down
G-Eazy,3206,Let’s Get Lost
G-Eazy,3207,Random
G-Eazy,3208,Drifting
G-Eazy,3209,Some Kind of Drug
G-Eazy,3210,The Beautiful & Damned
G-Eazy,3211,You Got Me
G-Eazy,3212,Been On
G-Eazy,3213,1942
G-Eazy,3214,Order More
G-Eazy,3215,Monica Lewinsky
G-Eazy,3216,Lady Killers
G-Eazy,3217,Fried Rice
G-Eazy,3218,Sober
G-Eazy,3219,Lotta That
G-Eazy,3220,Far Alone
G-Eazy,3221,The Plan
G-Eazy,3222,One of Them
G-Eazy,3223,Think About You
G-Eazy,3224,Opportunity Cost
Meek Mill,3225,Dreams and Nightmares (Intro)
Meek Mill,3226,All Eyes on You
Meek Mill,3227,R.I.C.O.
Meek Mill,3228,Going Bad
Meek Mill,3229,Wanna Know
Meek Mill,3230,Amen
Meek Mill,3231,What’s Free
Meek Mill,3232,Ooh Kill ’Em
Meek Mill,3233,Dangerous
Meek Mill,3234,Litty
Meek Mill,3235,Burn
Meek Mill,3236,Believe It
Meek Mill,3237,Lord Knows
Meek Mill,3238,1942 Flows
Meek Mill,3239,Levels
Meek Mill,3240,Bad for You
Meek Mill,3241,Heaven Or Hell
Meek Mill,3242,Ima Boss
Meek Mill,3243,War Pain
Meek Mill,3244,Blue Notes
Meek Mill,3245,Chiraq
Meek Mill,3246,Lil Nigga Snupe
Meek Mill,3247,Jump Out the Face
Meek Mill,3248,Monster
Meek Mill,3249,Offended
Trick Daddy,3250,Nann Nigga
Trick Daddy,3251,Let’s Go
Trick Daddy,3252,I’m a Thug
Trick Daddy,3253,Thug Holiday
Trick Daddy,3254,In da Wind
Trick Daddy,3255,Can’t Fuck With the South
Trick Daddy,3256,Sugar (Gimme Some)
Trick Daddy,3257,Shut Up
Trick Daddy,3258,Tonight
Trick Daddy,3259,Take it to Da House
Trick Daddy,3260,I Cry
Trick Daddy,3261,J.O.D.D.
Trick Daddy,3262,Tonight (feat. Jaheim & Trina)
Trick Daddy,3263,For All My Ladies
Trick Daddy,3264,Play No Games
Trick Daddy,3265,America
Trick Daddy,3266,Ho But You Can’t Help It
Trick Daddy,3267,Back in the Days
Trick Daddy,3268,I Can’t Say No
Trick Daddy,3269,Hold On
Trick Daddy,3270,Where You From?
Trick Daddy,3271,Fuckin’ Around
Trick Daddy,3272,Bet That
Trick Daddy,3273,Walkin’ Like a Hoe
Trick Daddy,3274,Could it Be
Juvenile,3275,Back That Azz Up
Juvenile,3276,Slow Motion
Juvenile,3277,Ha
Juvenile,3278,400 Degreez
Juvenile,3279,Picture Perfect
Juvenile,3280,Rodeo
Juvenile,3281,Juvenile on Fire
Juvenile,3282,Set It Off
Juvenile,3283,Rich Niggaz
Juvenile,3284,Gone Ride with Me
Juvenile,3285,Mamma Got Ass
Juvenile,3286,Ghetto Children
Juvenile,3287,In My Life
Juvenile,3288,I Got That Fire
Juvenile,3289,U Understand
Juvenile,3290,U.P.T.
Juvenile,3291,Welcome 2 Tha Nolia
Juvenile,3292,G-Code
Juvenile,3293,Run For It
Juvenile,3294,Bounce Back
Juvenile,3295,Power
Juvenile,3296,Off Top
Juvenile,3297,Solja Rag
Juvenile,3298,Flossin’ Season
Juvenile,3299,Never Had Shit
J. Cole,3300,No Role Modelz
J. Cole,3301,Power Trip
J. Cole,3302,Wet Dreamz
J. Cole,3303,Crooked Smile
J. Cole,3304,MIDDLE CHILD
J. Cole,3305,Deja Vu
J. Cole,3306,Love Yourz
J. Cole,3307,G.O.M.D.
J. Cole,3308,Apparently
J. Cole,3309,Kevin’s Heart
J. Cole,3310,Fire Squad
J. Cole,3311,KOD
J. Cole,3312,4 Your Eyez Only
J. Cole,3313,She Knows
J. Cole,3314,1985
J. Cole,3315,A Tale of 2 Citiez
J. Cole,3316,Neighbors
J. Cole,3317,Forbidden Fruit
J. Cole,3318,03' Adolescence
J. Cole,3319,Immortal
J. Cole,3320,Work Out
J. Cole,3321,Rich Niggaz
J. Cole,3322,Change
J. Cole,3323,ATM
J. Cole,3324,January 28th
Young Thug,3325,Best Friend
Young Thug,3326,The London
Young Thug,3327,Check
Young Thug,3328,Power
Young Thug,3329,With That
Young Thug,3330,Hot
Young Thug,3331,2 Bitches (Danny Glover)
Young Thug,3332,Stoner
Young Thug,3333,Thief in the Night
Young Thug,3334,Relationship
Young Thug,3335,Digits
Young Thug,3336,Wyclef Jean
Young Thug,3337,With Them
Young Thug,3338,Halftime
Young Thug,3339,Guwop
Young Thug,3340,Again
Young Thug,3341,Hercules
Young Thug,3342,Old English
Young Thug,3343,Imma Ride (Ridin)
Young Thug,3344,Givenchy
Young Thug,3345,Worth It
Young Thug,3346,Floyd Mayweather
Young Thug,3347,Anybody
Young Thug,3348,Harambe
Young Thug,3349,Constantly Hating
Travis Scott,3350,SICKO MODE
Travis Scott,3351,​goosebumps
Travis Scott,3352,BUTTERFLY EFFECT
Travis Scott,3353,HIGHEST IN THE ROOM
Travis Scott,3354,Antidote
Travis Scott,3355,​beibs in the trap
Travis Scott,3356,STARGAZING
Travis Scott,3357,YOSEMITE
Travis Scott,3358,CAN’T SAY
Travis Scott,3359,90210
Travis Scott,3360,​through the late night
Travis Scott,3361,STOP TRYING TO BE GOD
Travis Scott,3362,Drugs You Should Try It
Travis Scott,3363,NO BYSTANDERS
Travis Scott,3364,Maria I’m Drunk
Travis Scott,3365,3500
Travis Scott,3366,WAKE UP
Travis Scott,3367,​the ends
Travis Scott,3368,CAROUSEL
Travis Scott,3369,​way back
Travis Scott,3370,FRANCHISE
Travis Scott,3371,Watch
Travis Scott,3372,ASTROTHUNDER
Travis Scott,3373,Mamacita
Travis Scott,3374,SKELETONS
50 Cent,3375,In da Club
50 Cent,3376,21 Questions
50 Cent,3377,Many Men (Wish Death)
50 Cent,3378,Patiently Waiting
50 Cent,3379,P.I.M.P.
50 Cent,3380,My Life
50 Cent,3381,Candy Shop
50 Cent,3382,I’m the Man
50 Cent,3383,We Up
50 Cent,3384,Best Friend
50 Cent,3385,Wanksta
50 Cent,3386,Ghetto Qu’ran (Forgive Me)
50 Cent,3387,Hustler’s Ambition
50 Cent,3388,Big Rich Town
50 Cent,3389,Window Shopper
50 Cent,3390,Heat
50 Cent,3391,If I Can’t
50 Cent,3392,Back Down
50 Cent,3393,What Up Gangsta
50 Cent,3394,Just a Lil’ Bit
50 Cent,3395,How to Rob
50 Cent,3396,Life’s on the Line
50 Cent,3397,Don’t Push Me
50 Cent,3398,High All the Time
50 Cent,3399,When it Rains it Pours
Drake,3400,God’s Plan
Drake,3401,In My Feelings
Drake,3402,Hotline Bling
Drake,3403,One Dance
Drake,3404,"Hold On, We’re Going Home"
Drake,3405,Know Yourself
Drake,3406,Back to Back
Drake,3407,All Me
Drake,3408,From Time
Drake,3409,Fake Love
Drake,3410,0 to 100 / The Catch Up
Drake,3411,The Motto
Drake,3412,Pound Cake / Paris Morton Music 2
Drake,3413,Started from the Bottom
Drake,3414,Marvin’s Room
Drake,3415,HYFR (Hell Ya Fucking Right)
Drake,3416,Passionfruit
Drake,3417,Nice For What
Drake,3418,Child’s Play
Drake,3419,Energy
Drake,3420,Too Good
Drake,3421,Furthest Thing
Drake,3422,Jungle
Drake,3423,Over My Dead Body
Drake,3424,Worst Behavior
Future,3425,Mask Off
Future,3426,Low Life
Future,3427,Life Is Good
Future,3428,March Madness
Future,3429,Where Ya At
Future,3430,Comin Out Strong
Future,3431,Fuck Up Some Commas
Future,3432,Codeine Crazy
Future,3433,Thought It Was a Drought
Future,3434,I Won
Future,3435,Used to This
Future,3436,Trap Niggas
Future,3437,Move That Dope
Future,3438,Stick Talk
Future,3439,Throw Away
Future,3440,Jersey
Future,3441,Selfish
Future,3442,Purple Reign
Future,3443,Sh!t
Future,3444,Wicked
Future,3445,Honest
Future,3446,Turn On the Lights
Future,3447,56 Nights
Future,3448,Real Sisters
Future,3449,Draco
Kid Cudi,3450,Just What I Am
Kid Cudi,3451,Pursuit of Happiness (Nightmare)
Kid Cudi,3452,Day ‘N’ Nite (Nightmare)
Kid Cudi,3453,Soundtrack 2 My Life
Kid Cudi,3454,The Prayer
Kid Cudi,3455,Mr. Rager
Kid Cudi,3456,Erase Me
Kid Cudi,3457,Man on the Moon (The Anthem)
Kid Cudi,3458,King Wizard
Kid Cudi,3459,By Design
Kid Cudi,3460,Baptized in Fire
Kid Cudi,3461,Immortal
Kid Cudi,3462,Tequila Shots
Kid Cudi,3463,Mojo So Dope
Kid Cudi,3464,GHOST!
Kid Cudi,3465,​love.
Kid Cudi,3466,Rose Golden
Kid Cudi,3467,Creepers
Kid Cudi,3468,Make Her Say (I Poke Her Face)
Kid Cudi,3469,Cudi Zone
Kid Cudi,3470,Brothers
Kid Cudi,3471,Balmain Jeans
Kid Cudi,3472,Marijuana
Kid Cudi,3473,Girls
Kid Cudi,3474,Up Up & Away
Logic,3475,1-800-273-8255
Logic,3476,Homicide
Logic,3477,Gang Related
Logic,3478,44 More
Logic,3479,Everybody
Logic,3480,Under Pressure
Logic,3481,Nikki
Logic,3482,Black SpiderMan
Logic,3483,Alright
Logic,3484,Fade Away
Logic,3485,44 Bars
Logic,3486,5AM
Logic,3487,Keanu Reeves
Logic,3488,Flexicution
Logic,3489,Ballin
Logic,3490,All I Do
Logic,3491,Soul Food
Logic,3492,Confessions of a Dangerous Mind
Logic,3493,Young Jesus
Logic,3494,AfricAryaN
Logic,3495,Bounce
Logic,3496,Stainless
Logic,3497,100 Miles and Running
Logic,3498,Till the End
Logic,3499,Midnight
Juicy J,3500,One of Those Nights
Juicy J,3501,Bandz A Make Her Dance
Juicy J,3502,Bounce It
Juicy J,3503,Show Out
Juicy J,3504,For Everybody
Juicy J,3505,Smoke a Nigga
Juicy J,3506,All I Need (One Mo Drank)
Juicy J,3507,Scholarship
Juicy J,3508,Low
Juicy J,3509,Shell Shocked
Juicy J,3510,Codeine Cups
Juicy J,3511,Kamasutra
Juicy J,3512,Freaky
Juicy J,3513,Ain’t Nothing
Juicy J,3514,Know Betta
Juicy J,3515,Neighbor
Juicy J,3516,Got Em Like
Juicy J,3517,Stop It
Juicy J,3518,Having Sex
Juicy J,3519,All I Blow Is Loud
Juicy J,3520,Smokin’ Rollin’
Juicy J,3521,If It Ain’t
Juicy J,3522,Talkin’ Bout
Juicy J,3523,Juicy J Can’t
Juicy J,3524,"No Heart, No Love"
Bone Thugs-N-Harmony,3525,1st of tha Month
Bone Thugs-N-Harmony,3526,Thuggish Ruggish Bone
Bone Thugs-N-Harmony,3527,Thug Luv
Bone Thugs-N-Harmony,3528,I Tried
Bone Thugs-N-Harmony,3529,Foe tha Love of s
Bone Thugs-N-Harmony,3530,East 1999
Bone Thugs-N-Harmony,3531,Mo’ Murda
Bone Thugs-N-Harmony,3532,Crossroad
Bone Thugs-N-Harmony,3533,Weed Song
Bone Thugs-N-Harmony,3534,Creepin on Ah Come Up
Bone Thugs-N-Harmony,3535,Eternal
Bone Thugs-N-Harmony,3536,"Resurrection (Paper, Paper)"
Bone Thugs-N-Harmony,3537,If I Could Teach the World
Bone Thugs-N-Harmony,3538,Ecstasy
Bone Thugs-N-Harmony,3539,Down ’71 (The Getaway)
Bone Thugs-N-Harmony,3540,Mr. Bill Collector
Bone Thugs-N-Harmony,3541,Buddah Lovaz
Bone Thugs-N-Harmony,3542,Crept and We Came
Bone Thugs-N-Harmony,3543,Shotz to tha Double Glock
Bone Thugs-N-Harmony,3544,Look Into My Eyes
Bone Thugs-N-Harmony,3545,No Surrender
Bone Thugs-N-Harmony,3546,Rebirth
Bone Thugs-N-Harmony,3547,Da Introduction
Bone Thugs-N-Harmony,3548,Fastest Rap Song
Bone Thugs-N-Harmony,3549,Body Rott
Kodak Black,3550,Tunnel Vision
Kodak Black,3551,No Flockin’
Kodak Black,3552,Roll in Peace
Kodak Black,3553,ZEZE
Kodak Black,3554,SKRT
Kodak Black,3555,There He Go
Kodak Black,3556,Skrilla
Kodak Black,3557,Codeine Dreaming
Kodak Black,3558,Transportin’
Kodak Black,3559,Calling My Spirit
Kodak Black,3560,Like Dat
Kodak Black,3561,Too Many Years
Kodak Black,3562,I.M.Y (I Miss You)
Kodak Black,3563,Institution
Kodak Black,3564,Baby Girl
Kodak Black,3565,Pimpin Ain’t Eazy
Kodak Black,3566,Patty Cake
Kodak Black,3567,Testimony
Kodak Black,3568,Love and War
Kodak Black,3569,Versatile
Kodak Black,3570,Don’t Wanna Breathe
Kodak Black,3571,G to the A
Kodak Black,3572,Malcolm X.X.X.
Kodak Black,3573,Snot Thot
Kodak Black,3574,Already
Migos,3575,Bad and Boujee
Migos,3576,T-Shirt
Migos,3577,Slippery
Migos,3578,Walk It Talk It
Migos,3579,Stir Fry
Migos,3580,Kelly Price
Migos,3581,Narcos
Migos,3582,Get Right Witcha
Migos,3583,Fight Night
Migos,3584,Handsome and Wealthy
Migos,3585,Notice Me
Migos,3586,Deadz
Migos,3587,Call Casting
Migos,3588,Cocoon
Migos,3589,Hannah Montana
Migos,3590,Freak No More
Migos,3591,BBO (Bad Bitches Only)
Migos,3592,Bando
Migos,3593,What the Price
Migos,3594,China Town
Migos,3595,Gang Gang
Migos,3596,Having Our Way
Migos,3597,Culture
Migos,3598,White Sand
Migos,3599,Pipe It Up
Lil Yachty,3600,1Night
Lil Yachty,3601,Peek a Boo
Lil Yachty,3602,One Night
Lil Yachty,3603,Minnesota
Lil Yachty,3604,Yacht Club
Lil Yachty,3605,NBAYOUNGBOAT
Lil Yachty,3606,66
Lil Yachty,3607,Wanna Be Us
Lil Yachty,3608,Get Dripped
Lil Yachty,3609,Intro
Lil Yachty,3610,MICKEY
Lil Yachty,3611,Who Want the Smoke?
Lil Yachty,3612,All In
Lil Yachty,3613,Hella Os
Lil Yachty,3614,Up Next 2
Lil Yachty,3615,Up Next 3
Lil Yachty,3616,For Hot 97
Lil Yachty,3617,Forever Young
Lil Yachty,3618,Better
Lil Yachty,3619,BABY DADDY
Lil Yachty,3620,COUNT ME IN
Lil Yachty,3621,Bentley Coupe
Lil Yachty,3622,Pretty
Lil Yachty,3623,Shoot Out the Roof
Lil Yachty,3624,BOOM!
Kid Ink,3625,Show Me
Kid Ink,3626,Promise
Kid Ink,3627,Be Real
Kid Ink,3628,Money and the Power
Kid Ink,3629,Main Chick
Kid Ink,3630,Badass
Kid Ink,3631,Time of Your Life
Kid Ink,3632,Sunset
Kid Ink,3633,Hell & Back
Kid Ink,3634,Body Language
Kid Ink,3635,F with U
Kid Ink,3636,No Miracles
Kid Ink,3637,Hotel
Kid Ink,3638,Iz U Down
Kid Ink,3639,Bossin’ Up (Extended Version)
Kid Ink,3640,I Just Want it All
Kid Ink,3641,No Option
Kid Ink,3642,Fuck Sleep
Kid Ink,3643,Get You High Today
Kid Ink,3644,Hello World
Kid Ink,3645,Was it Worth It
Kid Ink,3646,Nasty
Kid Ink,3647,That’s On You
Kid Ink,3648,YUSO
Kid Ink,3649,Tattoo of My Name
Wiz Khalifa,3650,See You Again
Wiz Khalifa,3651,Remember You
Wiz Khalifa,3652,We Dem Boyz
Wiz Khalifa,3653,Black and Yellow
Wiz Khalifa,3654,Medicated
Wiz Khalifa,3655,"Work Hard, Play Hard"
